enroll,SAT,GPA,scholarship
1,1089,2.92,0.0
0,1497,3.64,6500.0
1,1189,3.04,10300.0
0,1528,3.71,22300.0
0,1464,3.54,7100.0
1,1371,3.41,24700.000000000004
1,1203,2.85,0.0
1,1247,3.17,9300.0
0,1563,3.8,20800.0
1,1054,2.44,9100.0
0,1234,3.27,0.0
0,1548,4.04,14100.0
1,1235,2.95,14300.0
1,1184,2.82,11600.0
1,1142,2.88,0.0
1,1133,2.93,0.0
0,1327,3.19,6100.0
0,1559,4.02,19700.0
1,1028,2.42,12300.0
0,1549,3.99,7200.0
0,1489,3.67,13899.999999999998
0,1537,3.88,9500.0
0,1554,3.75,23800.0
1,1086,2.91,0.0
0,1422,3.62,0.0
0,1340,3.24,0.0
1,1115,2.6,8700.0
1,1423,3.62,24500.0
0,1377,3.61,10400.0
1,1337,3.21,21400.0
0,1259,3.22,0.0
0,1413,3.68,13100.0
1,1017,2.56,14900.0
0,1527,3.73,13200.0
0,1483,3.54,6400.0
0,1302,3.4,7500.0
0,1479,3.8,13600.000000000002
1,1328,3.42,16100.000000000002
1,1077,2.64,0.0
1,1310,3.2,10000.0
0,1463,3.67,10600.0
0,1393,3.62,7900.0
0,1455,3.83,8400.0
1,1018,2.41,12100.0
0,1521,3.98,14800.0
1,1392,3.41,24400.0
0,1313,3.48,0.0
0,1558,3.78,8400.0
1,1050,2.81,0.0
1,1284,3.26,12000.0
1,1437,3.39,21600.0
1,1230,2.91,7500.0
1,1048,2.79,0.0
1,1125,2.81,10500.0
0,1528,3.85,11500.0
0,1205,3.17,0.0
1,1034,2.44,0.0
0,1453,3.5,5900.0
1,1118,2.9,0.0
1,1019,2.55,0.0
1,1420,3.64,23100.0
1,1200,2.95,0.0
0,1436,3.72,17800.0
0,1480,3.78,17300.0
0,1367,3.31,0.0
0,1327,3.32,0.0
0,1285,3.2,0.0
1,1152,2.89,21700.0
1,1142,2.84,0.0
0,1539,3.8,0.0
0,1481,3.56,12600.0
0,1576,4.05,0.0
0,1454,3.82,24000.0
1,1120,2.74,0.0
1,1228,2.89,0.0
1,1223,2.89,10100.0
0,1216,3.19,0.0
1,1231,3.04,0.0
1,1100,2.64,0.0
1,1051,2.77,0.0
0,1526,3.69,14500.0
1,1047,2.46,0.0
0,1461,3.54,23200.0
1,1384,3.47,25000.0
1,1132,2.67,11200.000000000002
0,1388,3.32,0.0
1,1072,2.74,8100.000000000001
0,1461,3.6,10800.0
1,1035,2.73,0.0
1,1084,2.53,8300.0
0,1400,3.41,15800.0
1,1119,2.7,5400.0
0,1319,3.36,0.0
0,1485,3.75,14800.0
1,1172,3.06,6500.0
1,1152,2.78,10100.0
0,1557,4.07,5600.000000000001
1,1015,2.39,22799.999999999996
1,1285,3.36,9700.0
0,1498,3.72,17000.0
1,1264,3.1,5200.0
0,1426,3.58,11399.999999999998
1,1429,3.39,22599.999999999996
1,1284,3.1,11299.999999999998
0,1519,3.82,9800.0
0,1455,3.83,19700.0
0,1442,3.6,0.0
0,1570,4.06,11100.000000000002
0,1269,3.07,0.0
0,1524,3.79,17500.0
0,1520,3.65,13100.0
1,1004,2.54,0.0
1,1033,2.72,0.0
1,1116,2.9,7900.0
1,1124,2.88,11700.0
1,1082,2.84,0.0
0,1274,3.0,0.0
1,1209,2.98,0.0
1,1056,2.5,12800.0
1,1076,2.88,6200.0
1,1166,3.1,18200.0
1,1348,3.21,21900.0
0,1461,3.65,24500.0
1,1140,2.99,0.0
0,1378,3.41,7700.0
0,1536,4.03,6600.0
1,1052,2.66,0.0
1,1380,3.37,24200.0
0,1433,3.62,8700.0
0,1396,3.31,0.0
1,1074,2.76,0.0
1,1064,2.49,14200.0
0,1451,3.59,12600.0
1,1089,2.92,6500.0
0,1263,3.32,0.0
0,1412,3.59,19900.0
0,1411,3.7,21100.0
0,1524,3.94,15100.0
1,1169,2.76,0.0
1,1037,2.55,19800.0
0,1283,3.3,0.0
0,1208,3.18,0.0
1,1034,2.6,20900.0
1,1135,2.76,7600.0
0,1325,3.51,0.0
0,1510,3.74,0.0
0,1470,3.49,8400.0
1,1100,2.88,0.0
0,1337,3.34,5300.0
0,1481,3.88,0.0
0,1466,3.51,8400.0
0,1491,3.54,0.0
1,1035,2.47,9900.0
1,1291,3.21,13899.999999999998
0,1304,3.36,0.0
1,1183,2.91,10600.0
1,1170,2.79,0.0
0,1441,3.44,15400.0
0,1384,3.47,7700.0
0,1408,3.7,5800.0
1,1045,2.5,0.0
1,1132,2.98,0.0
1,1011,2.7,0.0
0,1440,3.6,17400.0
0,1477,3.89,0.0
0,1376,3.63,17800.0
1,1013,2.62,0.0
1,1170,2.98,0.0
0,1538,3.94,13500.0
0,1455,3.56,17700.0
0,1491,3.85,20099.999999999996
1,1074,2.67,11700.0
0,1297,3.12,0.0
1,1111,2.62,9800.0
0,1433,3.75,19200.0
1,1174,3.1,0.0
0,1549,3.72,0.0
0,1527,3.63,24300.0
1,1188,2.9,11299.999999999998
0,1488,3.82,10700.0
1,1144,2.83,12400.0
1,1041,2.61,5400.0
0,1238,3.15,0.0
0,1575,3.75,7500.0
1,1005,2.49,0.0
1,1358,3.24,14600.0
1,1442,3.45,23500.0
0,1428,3.65,0.0
1,1255,3.13,6800.000000000001
0,1416,3.71,8000.0
1,1055,2.51,0.0
1,1098,2.84,0.0
1,1242,2.91,5100.0
0,1566,3.85,19000.0
1,1193,3.18,15000.0
0,1523,3.63,16900.0
1,1233,3.21,13000.0
0,1497,3.81,0.0
0,1559,4.01,12400.0
1,1196,3.1,14000.0
0,1407,3.45,8100.000000000001
1,1006,2.39,0.0
0,1561,3.8,23300.0
0,1262,3.32,0.0
0,1444,3.6,0.0
1,1225,2.91,0.0
1,1294,3.27,12100.0
0,1521,3.99,8500.0
1,1229,3.19,15400.0
1,1020,2.56,0.0
1,1069,2.71,13899.999999999998
0,1578,3.97,9600.0
1,1177,3.04,0.0
0,1370,3.38,7600.0
0,1384,3.38,0.0
1,1247,3.19,18600.0
0,1508,3.66,10500.0
0,1491,3.81,9900.0
1,1270,3.28,23200.0
1,1099,2.58,0.0
0,1376,3.5,7900.0
1,1148,2.78,0.0
0,1419,3.49,7000.0
0,1376,3.61,0.0
1,1207,3.16,16100.000000000002
0,1460,3.75,0.0
0,1563,3.72,9600.0
1,1277,3.21,12600.0
0,1547,3.94,12400.0
1,1015,2.73,20700.0
1,1156,3.08,11200.000000000002
0,1503,3.64,24200.0
1,1246,3.16,13500.0
0,1405,3.59,15200.0
1,1149,2.79,0.0
0,1321,3.26,8200.0
1,1066,2.64,0.0
0,1510,3.95,15000.0
0,1292,3.1,0.0
1,1149,2.68,0.0
0,1456,3.83,0.0
0,1395,3.52,18700.0
0,1243,3.21,0.0
0,1525,3.84,13799.999999999998
0,1388,3.35,0.0
1,1323,3.38,13300.0
0,1573,4.06,0.0
1,1115,2.81,0.0
0,1396,3.47,5699.999999999999
1,1183,2.95,21000.0
1,1097,2.76,0.0
0,1314,3.24,0.0
1,1025,2.39,7400.0
1,1147,2.67,0.0
0,1486,3.78,0.0
1,1176,3.04,0.0
0,1560,3.82,7100.0
0,1571,3.78,20099.999999999996
0,1385,3.36,0.0
1,1080,2.57,18600.0
1,1175,2.81,16000.0
1,1204,3.05,17400.0
1,1181,3.14,11399.999999999998
0,1318,3.37,7300.0
0,1420,3.73,5300.0
1,1216,3.02,0.0
1,1099,2.6,0.0
1,1231,3.12,11500.0
0,1338,3.24,10100.0
0,1380,3.26,0.0
1,1088,2.75,0.0
1,1014,2.39,0.0
0,1462,3.66,0.0
0,1235,3.09,0.0
1,1143,3.04,0.0
0,1414,3.46,14500.0
0,1424,3.73,0.0
0,1484,3.81,13200.0
0,1407,3.53,7600.0
0,1453,3.62,0.0
1,1257,3.24,9600.0
1,1150,2.73,0.0
0,1225,3.08,0.0
1,1081,2.79,0.0
0,1477,3.75,17500.0
0,1320,3.43,0.0
1,1057,2.77,0.0
1,1177,3.01,6300.0
0,1392,3.68,9600.0
1,1182,3.04,0.0
1,1081,2.69,0.0
1,1166,2.98,0.0
0,1459,3.62,11500.0
1,1083,2.89,16000.0
0,1276,3.26,0.0
1,1195,3.13,13600.000000000002
1,1019,2.37,0.0
1,1310,3.39,11299.999999999998
0,1389,3.39,8300.0
0,1407,3.55,8500.0
0,1451,3.7,12600.0
0,1248,3.22,0.0
0,1532,3.96,16200.000000000002
0,1389,3.33,9800.0
1,1190,2.81,23200.0
0,1572,4.09,14300.0
0,1246,3.04,0.0
1,1126,2.75,0.0
0,1316,3.49,0.0
1,1078,2.51,0.0
1,1253,3.29,9200.0
1,1078,2.7,0.0
0,1485,3.74,12100.0
0,1530,3.63,9200.0
0,1353,3.33,7700.0
1,1370,3.45,19600.0
1,1010,2.38,0.0
0,1530,3.72,8000.0
0,1527,3.77,0.0
1,1143,2.81,0.0
0,1571,3.74,8100.000000000001
0,1475,3.77,0.0
0,1482,3.85,5699.999999999999
0,1439,3.47,16299.999999999998
1,1102,2.8,0.0
1,1184,2.76,11399.999999999998
1,1191,3.17,0.0
0,1495,3.86,15700.0
0,1432,3.5,6300.0
1,1038,2.71,0.0
0,1467,3.49,19400.0
1,1145,2.83,12000.0
0,1266,3.24,0.0
1,1081,2.55,11100.000000000002
0,1291,3.12,0.0
1,1063,2.79,0.0
1,1078,2.74,0.0
1,1101,2.72,0.0
0,1534,3.99,6700.0
0,1448,3.45,17100.0
1,1226,3.05,0.0
0,1376,3.57,0.0
0,1289,3.23,6600.0
1,1180,2.94,17600.0
1,1210,3.05,0.0
1,1189,3.01,0.0
1,1078,2.53,12100.0
0,1390,3.65,0.0
1,1304,3.28,22700.0
0,1306,3.16,0.0
1,1147,2.78,10900.0
1,1436,3.43,21600.0
1,1367,3.42,23500.0
0,1465,3.63,14200.0
0,1328,3.25,5200.0
1,1134,2.67,0.0
0,1453,3.62,0.0
0,1318,3.17,0.0
0,1356,3.37,13400.0
0,1580,4.13,10900.0
1,1181,3.03,0.0
1,1060,2.65,10700.0
1,1102,2.84,0.0
1,1009,2.42,0.0
1,1216,2.89,0.0
0,1362,3.51,11100.000000000002
1,1027,2.57,18000.0
1,1196,2.96,16200.000000000002
1,1142,2.8,0.0
0,1295,3.09,0.0
1,1288,3.29,13300.0
0,1398,3.32,0.0
1,1114,2.77,11600.0
0,1360,3.5,0.0
1,1291,3.19,13799.999999999998
0,1441,3.69,12700.0
1,1412,3.56,21700.0
0,1330,3.24,0.0
1,1056,2.46,0.0
1,1154,2.88,18000.0
1,1221,3.12,8600.0
0,1401,3.66,17400.0
0,1552,3.9,22100.0
0,1480,3.82,15300.0
1,1006,2.45,0.0
0,1273,3.11,0.0
0,1303,3.12,0.0
0,1509,3.81,0.0
1,1199,2.99,14200.0
0,1528,3.74,0.0
1,1036,2.56,0.0
0,1519,3.6,0.0
1,1152,2.76,0.0
1,1132,2.82,5300.0
0,1250,3.24,0.0
0,1295,3.42,0.0
1,1238,2.92,0.0
0,1461,3.75,10600.0
0,1479,3.65,14800.0
0,1465,3.65,9000.0
0,1280,3.19,0.0
0,1315,3.37,0.0
1,1023,2.71,0.0
1,1090,2.67,0.0
1,1072,2.85,0.0
1,1356,3.46,16500.0
1,1022,2.38,14000.0
1,1355,3.47,24600.0
1,1219,2.88,0.0
1,1293,3.15,14500.0
0,1441,3.69,9600.0
0,1229,3.19,0.0
1,1157,2.95,21100.0
1,1032,2.48,0.0
0,1449,3.44,17200.0
1,1217,3.04,0.0
1,1065,2.82,5300.0
1,1060,2.52,13500.0
1,1148,2.87,0.0
0,1567,3.97,8800.0
1,1094,2.74,0.0
0,1510,3.58,0.0
0,1575,3.93,14900.0
1,1354,3.2,24200.0
1,1134,2.88,0.0
1,1181,2.94,0.0
1,1064,2.56,7000.0
1,1373,3.43,17500.0
0,1372,3.55,13799.999999999998
1,1065,2.84,0.0
1,1128,2.73,5200.0
0,1505,3.87,8800.0
1,1010,2.4,0.0
0,1520,3.76,0.0
1,1121,2.82,0.0
0,1260,3.21,0.0
0,1370,3.3,13500.0
0,1290,3.42,10100.0
0,1394,3.58,9100.0
0,1571,3.79,0.0
1,1203,2.89,0.0
1,1140,2.81,10600.0
1,1167,3.09,7400.0
0,1512,3.7,19600.0
1,1092,2.62,0.0
1,1208,3.1,7700.0
1,1135,3.02,0.0
0,1386,3.53,11900.0
0,1388,3.34,0.0
1,1379,3.62,22700.0
1,1267,3.21,19600.0
0,1392,3.57,18500.0
0,1420,3.58,5699.999999999999
0,1491,3.65,9800.0
0,1393,3.29,12600.0
0,1418,3.63,9700.0
0,1329,3.22,0.0
0,1560,4.06,0.0
0,1575,3.92,16800.0
1,1031,2.72,10200.0
0,1486,3.82,20000.0
0,1351,3.45,14400.0
0,1450,3.71,11200.000000000002
1,1046,2.5,10500.0
0,1525,3.73,15500.0
0,1253,3.19,0.0
1,1065,2.55,0.0
1,1399,3.68,23300.0
0,1525,3.7,12700.0
1,1022,2.37,0.0
1,1102,2.63,0.0
1,1086,2.88,18100.0
0,1453,3.73,19900.0
0,1414,3.61,12100.0
0,1445,3.64,8700.0
0,1548,3.78,0.0
0,1286,3.06,0.0
0,1566,4.08,8300.0
1,1185,2.81,6400.0
1,1129,2.93,21100.0
1,1042,2.63,0.0
1,1186,3.0,0.0
0,1258,3.26,0.0
0,1512,3.74,0.0
0,1423,3.6,5600.000000000001
1,1171,2.74,0.0
0,1450,3.71,6100.0
1,1075,2.79,0.0
1,1259,3.09,18900.0
1,1015,2.69,0.0
0,1454,3.57,6600.0
0,1357,3.51,7400.0
1,1169,3.02,19700.0
1,1219,2.88,8700.0
1,1254,3.17,17300.0
1,1138,2.85,0.0
0,1392,3.35,9800.0
1,1149,2.89,5600.000000000001
1,1057,2.44,0.0
0,1478,3.51,14900.0
1,1177,2.9,14200.0
1,1406,3.54,21400.0
1,1142,2.7,0.0
0,1380,3.34,0.0
0,1409,3.57,12400.0
1,1233,3.04,10200.0
0,1482,3.68,0.0
0,1493,3.66,23800.0
1,1158,2.95,0.0
0,1490,3.83,7100.0
0,1376,3.63,7600.0
0,1538,3.91,22400.000000000004
1,1208,2.89,0.0
0,1327,3.3,6200.0
0,1408,3.44,8200.0
0,1479,3.88,17100.0
0,1477,3.89,6500.0
1,1090,2.6,0.0
0,1401,3.34,0.0
0,1260,3.19,0.0
1,1187,3.03,0.0
1,1247,3.12,6000.0
1,1014,2.42,0.0
1,1037,2.42,10500.0
1,1151,2.7,0.0
0,1344,3.5,0.0
0,1331,3.51,13300.0
0,1557,3.76,0.0
1,1238,3.08,14500.0
1,1054,2.55,0.0
1,1015,2.44,0.0
0,1562,3.95,6800.000000000001
0,1307,3.21,0.0
1,1172,2.87,0.0
1,1086,2.63,0.0
0,1560,3.97,7800.0
1,1015,2.68,0.0
1,1030,2.48,8400.0
1,1047,2.8,0.0
0,1360,3.49,12400.0
0,1503,3.69,0.0
1,1060,2.53,6500.0
1,1184,2.92,10200.0
1,1311,3.3,13000.0
1,1357,3.24,17500.0
0,1414,3.51,16600.0
1,1181,2.9,0.0
0,1355,3.21,0.0
0,1486,3.65,18500.0
1,1163,2.85,0.0
1,1164,3.03,0.0
1,1137,2.85,13200.0
0,1444,3.55,14400.0
0,1302,3.14,0.0
0,1409,3.45,0.0
0,1329,3.24,0.0
0,1515,3.84,7000.0
0,1449,3.45,15900.0
1,1160,2.84,24200.0
0,1357,3.35,0.0
0,1481,3.53,24200.0
1,1024,2.46,0.0
0,1442,3.48,14100.0
1,1058,2.52,14500.0
0,1460,3.84,12100.0
1,1045,2.46,6200.0
1,1190,3.1,14800.0
0,1358,3.56,10300.0
1,1229,3.04,5100.0
0,1359,3.3,7600.0
0,1201,3.16,0.0
0,1338,3.32,0.0
0,1496,3.72,8600.0
0,1252,3.01,0.0
1,1039,2.64,0.0
0,1338,3.38,11900.0
1,1220,2.95,22500.0
1,1185,3.06,0.0
0,1479,3.52,22100.0
1,1147,2.76,12600.0
1,1167,2.87,12500.0
0,1290,3.08,0.0
0,1348,3.46,0.0
1,1053,2.51,14100.0
0,1313,3.39,8300.0
1,1368,3.41,24600.0
0,1344,3.25,0.0
0,1540,3.96,20000.0
0,1365,3.41,0.0
0,1461,3.47,10500.0
1,1020,2.62,0.0
0,1475,3.76,5300.0
1,1021,2.69,0.0
0,1479,3.87,18900.0
0,1580,3.97,0.0
0,1567,3.92,7300.0
0,1520,3.66,13000.0
0,1261,3.34,0.0
0,1316,3.26,0.0
0,1506,3.9,8400.0
1,1393,3.43,19100.0
1,1139,2.71,0.0
1,1120,2.98,0.0
0,1379,3.29,0.0
1,1198,2.96,11600.0
0,1304,3.14,0.0
0,1488,3.57,9200.0
1,1085,2.79,0.0
1,1119,2.99,13700.000000000002
1,1059,2.45,0.0
1,1047,2.55,6100.0
0,1360,3.51,10900.0
1,1264,2.99,21200.0
0,1242,3.02,0.0
0,1514,3.96,0.0
1,1044,2.55,0.0
0,1534,3.88,17200.0
1,1196,3.09,22200.000000000004
0,1550,3.82,11800.0
0,1437,3.44,6500.0
0,1457,3.71,24200.0
0,1481,3.53,7700.0
0,1467,3.47,7600.0
0,1449,3.48,6300.0
1,1205,2.87,0.0
1,1165,3.08,8100.000000000001
0,1390,3.28,0.0
1,1045,2.65,0.0
1,1342,3.18,14800.0
0,1310,3.1,0.0
0,1314,3.25,8800.0
0,1448,3.6,0.0
0,1504,3.83,11000.0
0,1304,3.24,0.0
0,1482,3.6,0.0
1,1182,2.84,0.0
1,1213,3.02,0.0
0,1562,3.96,0.0
1,1139,2.71,17000.0
1,1032,2.54,7400.0
0,1578,3.8,7500.0
0,1557,3.96,18500.0
0,1417,3.71,0.0
0,1522,3.98,0.0
0,1561,3.73,0.0
1,1019,2.37,7400.0
0,1454,3.77,0.0
0,1555,3.97,14900.0
0,1477,3.68,24100.0
0,1262,3.27,0.0
1,1204,3.11,0.0
1,1306,3.31,16100.000000000002
0,1580,4.12,0.0
1,1114,2.81,8600.0
1,1030,2.76,0.0
0,1347,3.54,12900.0
1,1202,3.2,22799.999999999996
1,1034,2.54,5500.0
0,1472,3.69,11000.0
1,1024,2.74,0.0
1,1180,3.05,9900.0
0,1412,3.58,7700.0
0,1444,3.51,8400.0
1,1259,3.14,6200.0
0,1468,3.67,0.0
1,1039,2.54,9200.0
0,1556,4.04,9700.0
0,1271,3.1,0.0
0,1462,3.75,11200.000000000002
1,1168,3.03,0.0
0,1339,3.49,0.0
0,1571,3.78,21200.0
0,1455,3.71,13000.0
0,1377,3.29,9500.0
0,1550,3.69,20099.999999999996
0,1510,3.75,7500.0
1,1003,2.67,0.0
1,1119,2.92,0.0
0,1503,3.87,24600.0
0,1422,3.69,22200.000000000004
0,1386,3.33,0.0
0,1553,3.81,10400.0
0,1377,3.6,8400.0
1,1173,2.87,11100.000000000002
0,1539,3.68,0.0
1,1129,2.97,0.0
1,1180,2.89,0.0
1,1295,3.17,15500.0
1,1009,2.55,8300.0
1,1062,2.75,0.0
1,1168,2.86,10100.0
0,1475,3.77,9700.0
0,1333,3.15,0.0
0,1539,3.96,9400.0
1,1123,2.86,0.0
0,1298,3.35,0.0
0,1339,3.43,12900.0
1,1152,2.89,6400.0
1,1277,3.21,13899.999999999998
0,1503,3.6,20900.0
1,1029,2.47,11200.000000000002
0,1434,3.72,15600.0
1,1231,3.27,7400.0
0,1258,3.16,0.0
1,1023,2.59,0.0
0,1198,3.18,0.0
1,1223,3.24,16800.0
0,1414,3.7,11800.0
1,1212,3.12,5699.999999999999
0,1232,3.19,0.0
1,1139,2.81,0.0
1,1410,3.53,20500.0
0,1273,3.15,0.0
1,1176,3.03,0.0
1,1100,2.81,0.0
0,1312,3.17,0.0
0,1562,3.83,0.0
0,1380,3.29,0.0
1,1100,2.56,0.0
1,1118,2.89,13400.0
1,1109,2.94,0.0
0,1406,3.37,0.0
1,1126,2.94,9400.0
0,1338,3.26,0.0
1,1162,2.73,9100.0
0,1436,3.79,6500.0
0,1517,3.98,0.0
0,1524,3.73,14700.0
1,1061,2.82,24400.0
1,1016,2.49,15100.0
0,1568,4.05,8100.000000000001
1,1185,3.15,15200.0
1,1029,2.5,0.0
1,1214,2.86,13200.0
0,1559,3.86,6000.0
0,1411,3.52,18000.0
0,1289,3.23,0.0
0,1446,3.56,9800.0
1,1020,2.58,0.0
0,1393,3.63,0.0
0,1314,3.46,8300.0
0,1313,3.36,10700.0
1,1186,3.06,24900.000000000004
1,1033,2.75,0.0
1,1216,2.96,0.0
1,1148,2.99,11500.0
1,1004,2.4,0.0
1,1066,2.52,0.0
0,1250,3.02,0.0
1,1236,3.0,8500.0
0,1435,3.71,5500.0
0,1345,3.3,0.0
1,1308,3.26,10200.0
1,1199,2.89,14500.0
1,1294,3.13,13100.0
0,1458,3.6,9400.0
0,1374,3.55,9300.0
1,1133,3.02,19100.0
1,1257,3.13,19200.0
1,1014,2.65,0.0
0,1253,3.3,0.0
1,1151,2.69,0.0
0,1505,3.79,0.0
1,1324,3.3,14600.0
0,1434,3.76,0.0
1,1249,2.95,0.0
0,1313,3.22,0.0
1,1218,3.12,8200.0
0,1261,3.22,0.0
1,1071,2.64,0.0
1,1098,2.6,0.0
0,1465,3.74,11000.0
1,1216,3.02,0.0
0,1344,3.21,0.0
1,1364,3.54,23000.0
1,1227,2.89,7700.0
0,1520,3.99,0.0
0,1254,3.01,0.0
0,1384,3.38,10900.0
0,1487,3.79,11000.0
1,1077,2.68,12300.0
1,1120,2.74,0.0
1,1134,3.03,0.0
1,1114,2.68,0.0
0,1270,3.2,0.0
1,1148,2.78,0.0
1,1376,3.27,14800.0
0,1349,3.49,7400.0
0,1464,3.67,16900.0
1,1055,2.66,0.0
1,1086,2.81,10300.0
1,1090,2.64,7600.0
1,1180,2.8,0.0
0,1539,3.94,14100.0
1,1222,3.03,13300.0
1,1095,2.66,11100.000000000002
0,1422,3.42,13600.000000000002
1,1193,2.9,0.0
1,1198,2.91,6600.0
1,1145,2.75,23800.0
0,1366,3.59,6100.0
1,1108,2.96,24500.0
0,1527,3.82,20099.999999999996
0,1528,3.92,0.0
0,1508,3.77,16500.0
0,1504,3.74,5900.0
1,1229,3.16,17300.0
1,1027,2.6,0.0
1,1123,2.66,0.0
1,1200,2.9,0.0
1,1153,2.82,7400.0
0,1526,3.86,5699.999999999999
0,1577,3.95,17600.0
0,1563,4.07,0.0
0,1296,3.13,0.0
0,1335,3.43,8300.0
0,1251,2.97,0.0
0,1387,3.66,19400.0
0,1565,4.04,17600.0
1,1007,2.65,11100.000000000002
0,1463,3.69,9800.0
0,1256,3.18,0.0
1,1015,2.53,0.0
0,1557,3.76,21700.0
0,1527,3.89,12400.0
0,1486,3.75,22500.0
1,1175,2.77,0.0
1,1069,2.87,0.0
0,1521,3.77,10000.0
0,1523,3.79,16500.0
1,1011,2.62,14700.0
1,1131,2.98,0.0
1,1167,2.85,9700.0
0,1480,3.86,0.0
0,1440,3.58,14800.0
1,1383,3.48,18300.0
0,1268,3.19,0.0
1,1065,2.79,0.0
0,1393,3.48,0.0
0,1277,3.18,0.0
0,1314,3.2,0.0
0,1525,3.86,17000.0
1,1057,2.58,0.0
0,1402,3.65,15000.0
0,1579,4.1,18000.0
0,1371,3.53,14700.0
0,1432,3.57,6400.0
0,1303,3.07,0.0
1,1372,3.24,23200.0
1,1055,2.56,0.0
1,1268,3.0,12500.0
1,1242,3.04,10100.0
0,1416,3.46,19300.0
0,1504,3.6,0.0
0,1547,4.0,0.0
0,1564,3.85,18300.0
0,1443,3.58,7300.0
0,1422,3.38,0.0
1,1120,2.69,0.0
0,1552,3.81,6899.999999999999
1,1137,3.03,13500.0
1,1213,3.09,8500.0
1,1088,2.79,0.0
1,1354,3.22,20000.0
0,1570,4.12,0.0
0,1334,3.17,0.0
0,1231,3.08,0.0
1,1112,2.75,17600.0
0,1481,3.76,0.0
0,1373,3.49,0.0
1,1064,2.57,7400.0
1,1197,2.85,0.0
0,1500,3.84,0.0
1,1145,3.03,0.0
1,1308,3.45,23100.0
0,1330,3.48,0.0
1,1191,2.82,14300.0
1,1027,2.58,0.0
1,1202,2.93,0.0
0,1253,3.31,0.0
0,1342,3.3,0.0
1,1024,2.67,0.0
1,1252,3.03,20099.999999999996
0,1288,3.26,0.0
1,1127,2.92,0.0
0,1302,3.23,0.0
0,1372,3.24,0.0
1,1012,2.55,13200.0
1,1163,3.08,12500.0
1,1138,2.7,0.0
0,1451,3.47,12800.0
1,1148,2.75,0.0
1,1183,2.93,0.0
1,1187,3.15,0.0
0,1405,3.67,6400.0
1,1170,2.84,10800.0
1,1138,2.7,9900.0
1,1189,3.13,0.0
1,1003,2.56,0.0
1,1047,2.58,0.0
0,1552,3.85,21200.0
0,1457,3.46,9000.0
1,1027,2.49,0.0
1,1207,2.98,0.0
1,1176,2.8,0.0
1,1061,2.81,6899.999999999999
0,1485,3.71,11700.0
1,1188,3.0,0.0
0,1409,3.6,11000.0
0,1363,3.56,0.0
1,1032,2.49,5600.000000000001
0,1346,3.39,13500.0
0,1497,3.77,0.0
0,1532,3.78,0.0
1,1143,2.82,0.0
0,1531,3.82,7900.0
1,1074,2.62,0.0
0,1248,3.1,0.0
0,1289,3.29,0.0
0,1357,3.54,0.0
1,1165,3.03,0.0
0,1566,4.01,7100.0
0,1484,3.9,15500.0
0,1487,3.78,12700.0
1,1117,2.86,0.0
0,1480,3.79,10600.0
0,1354,3.56,13300.0
1,1016,2.55,0.0
1,1350,3.23,22300.0
1,1216,3.05,0.0
0,1478,3.72,16600.0
1,1301,3.15,14500.0
0,1313,3.13,0.0
0,1384,3.66,6200.0
0,1503,3.91,10300.0
1,1293,3.23,12400.0
1,1201,2.97,18000.0
1,1208,2.91,5500.0
0,1338,3.21,0.0
0,1567,4.07,0.0
0,1409,3.38,0.0
0,1447,3.69,19600.0
0,1424,3.75,13100.0
1,1110,2.62,7500.0
1,1032,2.73,0.0
1,1207,3.04,17200.0
0,1544,3.73,7700.0
1,1167,3.0,0.0
0,1399,3.49,12500.0
0,1469,3.54,12200.0
1,1007,2.63,0.0
0,1358,3.34,9600.0
0,1237,3.19,0.0
0,1321,3.22,0.0
0,1342,3.27,0.0
1,1175,2.97,0.0
1,1257,3.27,23100.0
0,1386,3.3,0.0
0,1373,3.34,13400.0
1,1179,3.13,0.0
1,1046,2.6,0.0
1,1112,2.61,17100.0
0,1477,3.74,9800.0
0,1515,3.68,15800.0
0,1381,3.52,6500.0
0,1408,3.61,0.0
0,1314,3.16,0.0
0,1512,3.81,0.0
1,1014,2.59,0.0
1,1054,2.5,7300.0
0,1531,3.97,24700.000000000004
0,1574,3.81,17400.0
0,1419,3.39,18400.0
1,1125,2.78,17700.0
1,1094,2.73,6899.999999999999
0,1425,3.65,12600.0
1,1009,2.34,0.0
0,1554,3.88,0.0
0,1249,3.07,0.0
0,1259,3.16,0.0
1,1158,2.88,0.0
0,1531,3.77,13500.0
0,1314,3.36,0.0
0,1420,3.38,9500.0
0,1566,3.87,20900.0
0,1315,3.37,7000.0
1,1022,2.41,18300.0
0,1279,3.05,0.0
0,1574,4.02,24500.0
1,1075,2.73,0.0
1,1050,2.46,0.0
1,1250,3.07,8700.0
0,1213,3.21,0.0
0,1269,3.27,0.0
1,1415,3.67,24400.0
1,1116,2.9,6000.0
0,1504,3.9,19900.0
1,1207,2.84,0.0
0,1203,3.18,0.0
1,1019,2.63,8500.0
1,1082,2.71,0.0
1,1083,2.77,14200.0
0,1244,3.26,0.0
0,1484,3.83,24700.000000000004
1,1060,2.61,0.0
0,1213,3.23,0.0
0,1345,3.44,8800.0
0,1490,3.84,6899.999999999999
1,1313,3.35,14700.0
0,1278,3.26,0.0
1,1327,3.12,13000.0
1,1289,3.1,21500.0
1,1061,2.7,0.0
1,1009,2.63,10300.0
0,1449,3.74,5699.999999999999
